adj,freq,class,subjectivity,best performing,difference lex-sub,input_score,lexical_score,sub_score,p2exp_d,age,input strings,output strings
little,571,dimension,0.413571428571429,lexical,0.00029454711082389524,3.1624186489368606e-14,0.00029454711082389524,3.7578600950948953e-33,"[0.4129662522202487, 0.65303364392915575, 0.3160964506721673]",2,"small little ,neat little ,little white ,cute little ,nice little ,nice little ,little small ,last little ,cute little ,little tiny ,little tiny ,tiny little ,little white ,nice little ,sad little ,little tiny ,little tiny ,little tiny ,nice little ,square little ,tiny little ,first little ,tiny little ,first little ,little purple ,little tiny ,strange little ,silly little ,weird little ,small little ,little old ,little small ,nice little ,fat little ,little mexican ,little short ,little tiny ,good little ,little narrow ,small little ,nice little ,small little ,cute little ,little blue ,poor little ,tiny little ,little brown ,next little ,old little ,little neat ,neat little ,tiny little ,stupid little ,little tiny ,first little ,small little ,stupid little ,silly little ,little red ,little red ,little small ,first little ,first little ,new little ,cute little ,nice little ,little tiny ,nice little ,nice little ,tiny little ,odd little ,nice little ,little red ,little red ,jolly little ,little black ,little tiny ,nice little ,little square ,little tiny ,little tiny ,new little ,little tiny ,little tiny ,nice little ,silly little ,little odd ,next little ,nice little ,nice little ,nice little ,nice little ,nice little ,nice little ,nice little ,nice little ,nice little ,nice little ,nice little ,nice little ,nice little ,nice little ,nice little ,nice little ,nice little ,nice little ,tiny little ,nice little ,little warm ,little purple ,innocent little ,small little ,little thin ,light little ,little quick ,small little ,nice little ,little tiny ,tiny little ,bad little ,small little ,little old ,little wooden ,heavy little ,little old ,little concrete ,odd little ,nice little ,little red ,nice little ,little fancy ,tidy little ,quiet little ,little new ,first little ,little red ,ripe little ,little small ,nice little ,tiny little ,nice little ,new little ,little old ,little old ,little tiny ,tiny little ,little tiny ,little tiny ,nice little ,good little ,super little ,super little ,nice little ,little square ,little quiet ,nice little ,nice little ,cozy little ,tiny little ,little red ,little little ,little fresh ,little french ,little white ,little tiny ,nice little ,nice little ,little soft ,little blue ,nice little ,nice little ,tiny little ,nice little ,nice little ,first little ,first little ,little little ,first little ,next little ,silly little ,precious little ,little green ,nice little ,nice little ,super little ,nice little ,nice little ,little little ,quick little ,nice little ,little little ,tiny little ,special little ,tiny little ,tiny little ,little little ,little little ,tiny little ,little fat ,little green ,nice little ,little white ,little tiny ,little red ,last little ,thin little ,tiny little ,small little ,nice little ,silly little ,handy little ,nice little ,teeny little ,new little ,little tiny ,nice little ,little tiny ,little soft ,proper little ,nasty little ,dirty little ,proper little ,nice little ,horrible little ,little last ,nice little ,nice little ,little black ,greedy little ,poor little ,poor little ,nasty little ,nasty little ,sweet little ,little neat ,little odd ,black little ,little tiny ,little old ,special little ,little big ,nice little ,skinny little ,tiny little ,nice little ,tiny little ,little little ,tiny little ,tiny little ,little old ,nice little ,nice little ,little pink ,brilliant little ,little big ,silly little ,silly little ,nasty little ,little tiny ,nice little ,nice little ,ugly little ,little tiny ,little blue ,nice little ,nice little ,little tiny ,little plastic ,nice little ,nice little ,tiny little ,final little ,pathetic little ,little black ,jolly little ,nice little ,little weeny ,ugly little ,next little ,new little ,nice little ,tubby little ,neat little ,beautiful little ,nice little ,nice little ,nice little ,little tiny ,beautiful little ,nice little ,little silver ,proper little ,proper little ,nice little ,nice little ,nice little ,good little ,good little ,awful little ,awful little ,nice little ,poor little ,poor little ,gorgeous little ,nice little ,bad little ,beautiful little ,nice little ,poor little ,poor little ,nice little ,shiny little ,little grand ,smart little ,poor little ,poor little ,last little ,nice little ,little tiny ,nice little ,nice little ,nice little ,nice little ,little tiny ,nice little ,third little ,nice little ,nice little ,nice little ,little tiny ,little blue ,lazy little ,little tiny ,tiny little ,nice little ,little tiny ,first little ,little tiny ,nasty little ,poor little ,nice little ,nice little ,little brown ,little thin ,little tiny ,little square ,little old ,little old ,tiny little ,little tiny ,nice little ,nice little ,nice little ,poor little ,little old ,little old ,little old ,little old ,nice little ,dirty little ,little small ,little tiny ,nice little ,beautiful little ,sweet little ,nice little ,little plastic ,little tiny ,little red ,little red ,little light ,tiny little ,gentle little ,delicate little ,nice little ,right little ,little brown ,little brown ,hard little ,little yellow ,good little ,naughty little ,hungry little ,little little ,good little ,poor little ,nice little ,small little ,nice little ,nice little ,nice little ,poor little ,good little ,little short ,nice little ,silly little ,horrible little ,dirty little ,little plastic ,nasty little ,cozy little ,tiny little ,little square ,dirty little ,nice little ,pretty little ,bad little ,pretty little ,little blue ,brave little ,little old ,nice little ,little hard ,nice little ,pretty little ,pretty little ,nice little ,nice little ,nice little ,nice little ,little pink ,good little ,nice little ,nice little ,poor little ,tiny little ,little tiny ,little tiny ,new little ,odd little ,nice little ,nice little ,tiny little ,little red ,little blue ,right little ,tiny little ,little thin ,dirty little ,little chinese ,nice little ,little short ,stupid little ,little little ,little tiny ,silly little ,nasty little ,cute little ,little red ,small little ,right little ,nice little ,nice little ,nice little ,little light ,last little ,nice little ,little weird ,nice little ,precious little ,brave little ,nice little ,dry little ,quick little ,little light ,nice little ,nice little ,silly little ,nice little ,nice little ,nice little ,little back ,tiny little ,tiny little ,nice little ,bad little ,dirty little ,nice little ,little pink ,little old ,little old ,little old ,little old ,little old ,little green ,little hard ,little old ,little green ,little old ,little red ,little brown ,little red ,little red ,little good ,little red ,little good ,little red ,little good ,little blue ,little old ,little small ,little wooden ,little green ,little blue ,little blue ,little yellow ,little blue ,little blue ,little old ,little hard ,little blue ,little big ,little red ,little red ,little hard ,little tiny ,little old ,little wooden ,little wooden ,little old ,little new ,little tiny ,little rotten ,little brown ,little old ,little old ,little tiny ,little yellow ,little hard ,little wooden ,little soft ,little green ,little yellow ,little blue ,little green ,little green ,little green ,little red ,little green ,little brown ,little brown ,little wooden ,little wooden ,little red ,little green ,little wooden ,little wooden ,little red ,little brown ,little wooden ,little new ,little wooden ,little red ,little old ,little blue ,little plastic ,little old ,little red ,little red ,little green ,little green ,little yellow ,","little tiny ,bad little ,tiny little ,chubby little ,chubby little ,chubby little ,little flat ,nice little ,cute little ,little green ,little green ,little sharp ,poor little ,good little ,awful little ,fun little ,neat little ,nice little ,nice little ,awful little ,neat little ,nice little ,nice little ,little yellow ,good little ,great little ,little tiny ,tiny little ,little tiny ,little tiny ,little tiny ,nice little ,little round ,tiny little ,tiny little ,poor little ,small little ,great little ,cute little ,nice little ,great little ,nice little ,great little ,little yellow ,little yellow ,little red ,little white ,little green ,little yellow ,little yellow ,little red ,little red ,little green ,little red ,little pink ,little green ,little yellow ,little wooden ,nice little ,little yellow ,little white ,little yellow ,little yellow ,little yellow ,little green ,little wooden ,little red ,little yellow ,little yellow ,little red ,little red ,little green ,little red ,proper little ,little wooden ,little wooden ,little wooden ,little green ,little red ,little yellow ,little yellow ,little yellow ,little yellow ,nice little ,nice little ,little red ,little red ,little yellow ,little red ,little red ,little green ,little blue ,little red ,little plastic ,little red ,little blue ,little plastic ,little yellow ,little blue ,little plastic ,little wooden ,little yellow ,little yellow ,little green ,little yellow ,little yellow ,little plastic ,little yellow ,little red ,little red ,little brown ,proper little ,little red ,little red ,little yellow ,little plastic ,little green ,proper little ,nice little ,little red ,little yellow ,little green ,little red ,nice little ,poor little ,little yellow ,little yellow ,little wooden ,nice little ,little yellow ,little yellow ,nice little ,little yellow ,little wooden ,little green ,little red ,nice little ,little wooden ,little white ,little wooden ,little white ,little white ,little red ,little green ,little green ,little wool ,little brown ,little yellow ,little red ,little green ,little yellow ,little yellow ,little red ,little pink ,little red ,little red ,little yellow ,little yellow ,little yellow ,little yellow ,little yellow ,little yellow ,little yellow ,little green ,little green ,little green ,little white ,little yellow ,little green ,little green ,little yellow ,little yellow ,nice little ,little yellow ,proper little ,proper little ,proper little ,little east ,proper little ,little green ,nice little ,little red ,little red ,little red ,little yellow ,smart little ,neat little ,little sad ,little tiny ,little empty ,nice little ,nice little ,good little ,nice little ,nice little ,good little ,nice little ,horrible little ,cute little ,dirty little ,horrible little ,little tiny ,little red ,clean little ,clean little ,little green ,fun little ,little green ,little green ,little green ,poor little ,little square ,little teeny ,little white ,poor little ,little teeny ,little french ,little french ,little white ,poor little ,little white ,little teeny ,little teeny ,little teeny ,little weird ,little tiny ,little tiny ,little tiny ,tiny little ,little tiny ,poor little ,little tiny ,little teeny ,little tiny ,little tiny ,little tiny ,little tiny ,poor little ,little black ,nice little ,poor little ,little brown ,tiny little ,poor little ,poor little ,poor little ,little tiny ,tiny little ,little blue ,little yellow ,stupid little ,little tiny ,pretty little ,little wooden ,little tiny ,little tiny ,little tiny ,little tiny ,little tiny ,little empty ,nice little ,little dirty ,little red ,poor little ,nice little ,nice little ,nice little ,pretty little ,little tiny ,little tiny ,little tiny ,little short ,poor little ,little old ,small little ,small little ,nice little ,pretty little ,happy little ,little old ,nice little ,little tiny ,nice little ,nice little ,naughty little ,naughty little ,nasty little ,vicious little ,little grey ,poor little ,poor little ,poor little ,poor little ,poor little ,chubby little ,nice little ,naughty little ,fun little ,little red ,naughty little ,beautiful little ,nice little ,horrible little ,poor little ,fun little ,poor little ,poor little ,little grey ,beautiful little ,little tiny ,good little ,little tiny ,little hot ,pretty little ,pretty little ,pretty little ,little red ,little red ,little red ,little tiny ,pretty little ,little tiny ,little tiny ,little dutch ,pretty little ,pretty little ,little hot ,little tiny ,poor little ,clever little ,clever little ,little tiny ,little tiny ,little green ,clever little ,little gentle ,sharp little ,little tiny ,clever little ,nice little ,good little ,good little ,little old ,little tiny ,little red ,little red ,little red ,first little ,first little ,first little ,first little ,little tiny ,wrong little ,little tiny ,little tiny ,little fancy ,little fancy ,clever little ,little red ,little red ,little tiny ,nasty little ,tiny little ,little old ,little white ,poor little ,nice little ,little tiny ,nice little ,nice little ,little teeny ,little tiny ,tiny little ,little red ,little blue ,little red ,little old ,little tiny ,little red ,pretty little ,tiny little ,fun little ,little brown ,good little ,little black ,cute little ,nice little ,fun little ,nice little ,little wooden ,poor little ,poor little ,poor little ,little wooden ,poor little ,little wooden ,poor little ,little wooden ,poor little ,poor little ,little wooden ,little tiny ,little tiny ,little tiny ,little tiny ,little tiny ,nice little ,little tiny ,little blue ,white little ,new little ,nice little ,nice little ,new little ,new little ,new little ,new little ,little tiny ,new little ,new little ,little tiny ,little black ,little black ,little tiny ,little black ,sweet little ,sweet little ,little wooden ,cute little ,new little ,nice little ,little black ,cute little ,little brown ,little tiny ,little tiny ,little tiny ,little red ,cute little ,regular little ,new little ,regular little ,little white ,cute little ,cute little ,little tiny ,regular little ,little blue ,little wooden ,new little ,cute little ,regular little ,little red ,regular little ,little tiny ,nice little ,little brown ,little red ,little brown ,little round ,little black ,nice little ,little brown ,white little ,little wooden ,nice little ,smart little ,little east ,nice little ,little red ,little tiny ,"
long,247,dimension,0.556428571428571,input,-1.5623872112348525e-13,1.7813559005387984e-13,6.4519646947203983e-17,1.5630324077043246e-13,"[0.5651162790697675, 0.64629088189297612, 0.56660093832868696]",2,"long skinny ,big long ,big long ,great long ,long long ,long hot ,great long ,long thin ,good long ,long long ,long long ,awful long ,awful long ,long long ,long long ,long wooden ,nice long ,great long ,great long ,great long ,long long ,long long ,big long ,great long ,awful long ,long long ,long long ,big long ,big long ,large long ,long long ,long long ,long white ,long long ,awful long ,long red ,long red ,long red ,long long ,long long ,long last ,long hard ,good long ,long hard ,awful long ,long long ,long long ,awful long ,long long ,great long ,awful long ,long long ,long long ,long long ,long thin ,long long ,old long ,long long ,huge long ,huge long ,awful long ,long long ,big long ,good long ,long hard ,long long ,good long ,awful long ,great long ,long long ,good long ,long long ,long white ,long long ,nice long ,long old ,long haired ,good long ,big long ,awful long ,long long ,long long ,long old ,nice long ,long last ,awful long ,long long ,big long ,good long ,awful long ,long long ,awful long ,huge long ,big long ,big long ,long long ,last long ,long narrow ,long hot ,awful long ,long hot ,awful long ,long long ,awful long ,good long ,long yellow ,second long ,long green ,long brown ,long yellow ,long wooden ,long soft ,good long ,long red ,awful long ,good long ,last long ,correct long ,long brown ,famous long ,first long ,long wooden ,long wooden ,long purple ,long brown ,long wooden ,long red ,nice long ,long hard ,awful long ,long yellow ,long hard ,long brown ,great long ,long blue ,long brown ,good long ,last long ,long hard ,good long ,last long ,awful long ,long red ,delicate long ,long wooden ,long green ,nice long ,good long ,long wooden ,fluffy long ,great long ,long purple ,dry long ,jolly long ,long hard ,long short ,long hard ,long hard ,long brown ,long wooden ,pretty long ,long wooden ,long wooden ,long green ,live long ,long wooden ,long hard ,long hard ,long hard ,long red ,long hard ,long hard ,new long ,good long ,long hard ,delicate long ,good long ,good long ,great long ,long hard ,regular long ,long yellow ,long new ,long wooden ,long green ,long yellow ,last long ,live long ,horrible long ,long red ,long wooden ,long wooden ,long wooden ,long wooden ,long brown ,long yellow ,long green ,long red ,final long ,long hard ,long hard ,long hard ,long hard ,first long ,long hard ,long brown ,white long ,good long ,bad long ,long brown ,long yellow ,good long ,long purple ,strange long ,","pretty long ,big long ,nice long ,nice long ,good long ,good long ,good long ,good long ,good long ,jolly long ,big long ,big long ,big long ,big long ,big long ,big long ,big long ,big long ,long slow ,big long ,pretty long ,big long ,big long ,great long ,big long ,big long ,big long ,big long ,big long ,big long ,big long ,big long ,big long ,big long ,big long ,big long ,big long ,big long ,big long ,pretty long ,"
faint,3,color,0.475454545454545,input,-0.29871668311944721,0.875,0.11201052977953274,0.41072721289897995,"[0.875, 0.11201052977953274, 0.41072721289897995]",2,"faint white ,faint blue ,faint blue ,","faint light ,"
comfy,N/A,value,0.789090909090909,N/A,0.0,0.00390625,0.00390625,0.00390625,not in input,2,,"big comfy ,big comfy ,big comfy ,big comfy ,big comfy ,nice comfy ,nice comfy ,nice comfy ,"
fast,3,speed,0.57125,lexical,0.063310299440605511,0.125,0.48792365909838764,0.42461335965778213,"[0.875, 0.51207634090161236, 0.57538664034221787]",2,"fast hard ,fast new ,fast new ,","super fast ,"
plastic,24,material,0.268,lexical,0.65628977989996962,0.50629820724920538,0.84764304989695616,0.19135326999698651,"[0.06, 0.014914538375239227, 0.13957632152049099]",2,"plastic soft ,little plastic ,little plastic ,little plastic ,green plastic ,red plastic ,clear plastic ,black plastic ,blue plastic ,new plastic ,hard plastic ,yellow plastic ,soft plastic ,narrow plastic ,clear plastic ,large plastic ,blue plastic ,black plastic ,small plastic ,big plastic ,small plastic ,clear plastic ,little plastic ,new plastic ,","nice plastic ,nice plastic ,nice plastic ,little plastic ,nice plastic ,nice plastic ,little plastic ,little plastic ,little plastic ,little plastic ,nice plastic ,"
gorgeous,7,value,0.891666666666667,sub,-0.085533680121156253,0.8125,0.87871205636399552,0.96424573648515177,"[0.8125, 0.87871205636399552, 0.96424573648515177]",2,"gorgeous black ,gorgeous old ,gorgeous little ,red gorgeous ,gorgeous blue ,gorgeous green ,gorgeous yellow ,","gorgeous wee ,"
white,64,color,0.281428571428571,sub,-0.027136334115250793,0.1132873511119195,0.18090186891373858,0.20803820302898937,"[0.2265625, 0.10887016519604591, 0.15405028859550188]",2,"white short ,little white ,low white ,new white ,regular white ,little white ,beautiful white ,thin white ,faint white ,clean white ,big white ,great white ,nice white ,bright white ,white tall ,white fluffy ,big white ,big white ,long white ,little white ,big white ,beautiful white ,brilliant white ,next white ,third white ,great white ,next white ,final white ,strong white ,plain white ,wild white ,wild white ,wild white ,wild white ,small white ,little white ,white white ,plain white ,dead white ,nice white ,big white ,long white ,clean white ,new white ,thick white ,big white ,big white ,large white ,large white ,fluffy white ,white top ,bright white ,white black ,brilliant white ,big white ,white old ,white square ,white square ,white wooden ,white new ,white smooth ,white square ,white long ,","little white ,white fluffy ,big white ,big white ,nice white ,nice white ,little white ,white fluffy ,big white ,big white ,big white ,little white ,little white ,little white ,big white ,big white ,little white ,big white ,little white ,little white ,little white ,little white ,nice white ,nice white ,white little ,big white ,little white ,white little ,"
empty,7,physical,0.371428571428571,sub,-0.210064093126545,0.125,0.14301239157337736,0.35307648469992237,"[0.5, 0.4770527424771186, 0.29321129913742017]",2,"nice empty ,empty empty ,old empty ,dirty empty ,empty yellow ,empty old ,","old empty ,little empty ,little empty ,"
happy,12,human,0.43,input,-0.0013269601253407363,0.15229355266077438,0.00037854925648061474,0.001705509381821351,"[0.7307692307692307, 0.26895960993608747, 0.34565460894774991]",2,"happy healthy ,happy third ,happy new ,happy full ,big happy ,happy new ,big happy ,happy new ,nice happy ,happy new ,happy new ,happy old ,","happy first ,happy first ,happy first ,happy little ,happy new ,happy new ,"
flat,13,dimension,0.256,sub,-0.50345963756177925,0.1785714285714286,0.35822075782537066,0.86168039538714991,"[0.8214285714285714, 0.64177924217462934, 0.13831960461285009]",2,"large flat ,nice flat ,flat short ,flat open ,flat square ,flat yellow ,flat brown ,flat soft ,flat hard ,flat wooden ,flat wooden ,flat wooden ,flat wooden ,","little flat ,"
clever,5,human,0.640909090909091,input,-0.14342660844550015,0.2373046875,0.0014130376513909716,0.14483964609689112,"[0.75, 0.26917253637021921, 0.67948127180567441]",2,"good clever ,clever old ,clever old ,clever old ,clever short ,","clever little ,clever little ,clever little ,clever little ,clever little ,"
warm,14,physical,0.6675,lexical,0.13882176372945659,0.12013435363769531,0.14136756456369612,0.0025458008342395199,"[0.5, 0.47703156923482504, 0.71403150332828047]",2,"nice warm ,little warm ,nice warm ,nice warm ,super warm ,nice warm ,nice warm ,warm blue ,warm soft ,warm purple ,warm old ,warm red ,warm red ,warm brown ,","nice warm ,warm wool ,warm wool ,warm wool ,warm wool ,warm wool ,warm wool ,warm wool ,nice warm ,warm wool ,nice warm ,nice warm ,nice warm ,nice warm ,nice warm ,nice warm ,nice warm ,nice warm ,nice warm ,nice warm ,"
instant,N/A,speed,0.251111111111111,N/A,0.0,0.25,0.25,0.25,not in input,2,,"instant mean ,instant mean ,"
wide,20,dimension,0.443,input,0.2910757865576149,0.69047619047619047,0.6419101642371875,0.3508343776795726,"[0.6904761904761905, 0.6419101642371875, 0.3508343776795726]",2,"wide full ,nice wide ,nice wide ,wide brown ,wide open ,wide open ,big wide ,big wide ,big wide ,special wide ,wide open ,wide brown ,wide red ,wide blue ,wide brown ,wide wooden ,wide blue ,wide red ,wide red ,wide red ,","wide open ,"
east,1,location,0.202222222222222,sub,-0.23137620587466412,0.5625,0.57388175827376109,0.80525796414842521,"[0.25, 0.24245016119481544, 0.1026383314691756]",2,"south east ,","little east ,little east ,"
gentle,8,human,0.573846153846154,input,0.030041726363376819,0.3125,0.28273156524210752,0.2526898388787307,"[0.5, 0.26908133026012515, 0.5762265393480408]",2,"nice gentle ,nice gentle ,nice gentle ,gentle little ,gentle good ,nice gentle ,gentle old ,gentle green ,","gentle pretty ,gentle pretty ,nice gentle ,small gentle ,little gentle ,"
smooth,19,physical,0.59875,input,0.088992848964440735,0.46548437500000006,0.14304219211063252,0.054049343146191781,"[0.225, 0.47701642155246321, 0.621908593286289]",2,"nice smooth ,nice smooth ,smooth green ,heavy smooth ,smooth purple ,perfect smooth ,clean smooth ,smooth blue ,good smooth ,soft smooth ,white smooth ,high smooth ,square smooth ,new smooth ,large smooth ,high smooth ,good smooth ,smooth red ,orange smooth ,","nice smooth ,nice smooth ,nice smooth ,"
grey,N/A,color,0.2810714285714285,N/A,0.0,0.001953125,0.001953125,0.001953125,not in input,2,,"big grey ,little grey ,little grey ,old grey ,old grey ,brown grey ,brown grey ,blue grey ,big grey ,"
neat,11,value,0.582727272727273,input,-0.17006883546227841,0.32186508178710938,0.13124321000912098,0.30131204547139939,"[0.625, 0.87891165425917384, 0.58297648066407537]",2,"neat little ,little neat ,neat little ,neat final ,nice neat ,nice neat ,little neat ,neat little ,neat new ,neat small ,neat brown ,","neat little ,neat little ,pretty neat ,neat little ,neat old ,pretty neat ,"
dirty,36,physical,0.504,sub,-0.040430837360009311,5.9646161990428181e-09,0.087698406865555065,0.12812924422556438,"[0.9594594594594594, 0.47696476964769646, 0.43201797871637254]",2,"dirty rotten ,dirty little ,dirty brown ,dirty empty ,dirty horrible ,dirty little ,dirty little ,dirty little ,dirty yellow ,dirty little ,big dirty ,dirty little ,dirty old ,dirty old ,dirty brown ,dirty old ,dirty old ,dirty rotten ,dirty old ,dirty old ,dirty red ,dirty old ,dirty old ,dirty blue ,dirty old ,dirty old ,dirty old ,dirty old ,dirty yellow ,dirty old ,dirty red ,dirty brown ,dirty old ,dirty old ,dirty old ,dirty old ,","huge dirty ,nasty dirty ,dirty little ,old dirty ,old dirty ,old dirty ,old dirty ,little dirty ,dirty horrible ,"
fun,1,value,0.872857142857143,lexical,0.12863227176940514,3.0510127544403076e-06,0.28392305996278105,0.15529078819337591,"[0.25, 0.87841305349036125, 0.94019343377853803]",2,"good fun ,","fun little ,fun pink ,fun little ,fun old ,fun old ,fun old ,fun old ,fun little ,fun old ,fun little ,fun little ,fun little ,pretty fun ,pretty fun ,"
wicked,8,human,0.674444444444444,lexical,0.45716167270332564,0.0625,0.73091866973987485,0.27375699703654921,"[0.9375, 0.26908133026012515, 0.72624300296345079]",2,"wicked old ,wicked wicked ,wicked nice ,wicked old ,wicked old ,wicked old ,wicked old ,","old wicked ,"
steep,1,physical,0.58,lexical,0.10441476412921902,0.25,0.52292914007500491,0.41851437594578589,"[0.75, 0.47707085992499504, 0.58148562405421411]",2,"steep blue ,","big steep ,"
beautiful,45,value,0.935714285714286,input,-0.12325567622511024,0.50020131225384068,0.00037739051495847947,0.12363306674006873,"[0.9888888888888889, 0.88061676924095034, 0.96684534445106218]",2,"beautiful white ,beautiful old ,beautiful old ,beautiful green ,beautiful white ,beautiful big ,beautiful little ,beautiful little ,beautiful little ,beautiful old ,beautiful beautiful ,beautiful little ,beautiful big ,beautiful blue ,beautiful old ,beautiful old ,beautiful blue ,beautiful brown ,beautiful new ,beautiful new ,beautiful old ,beautiful old ,beautiful small ,beautiful brown ,beautiful yellow ,beautiful red ,beautiful red ,beautiful soft ,beautiful new ,beautiful small ,beautiful small ,beautiful old ,beautiful new ,beautiful old ,beautiful soft ,beautiful soft ,beautiful blue ,beautiful purple ,beautiful soft ,beautiful red ,beautiful red ,beautiful old ,beautiful old ,beautiful old ,","beautiful big ,beautiful young ,beautiful soft ,beautiful big ,beautiful big ,beautiful big ,beautiful young ,beautiful young ,beautiful big ,beautiful soft ,beautiful soft ,beautiful big ,beautiful young ,beautiful young ,beautiful young ,beautiful young ,beautiful young ,beautiful young ,beautiful young ,beautiful big ,beautiful big ,beautiful young ,beautiful young ,beautiful big ,beautiful young ,beautiful young ,beautiful big ,beautiful big ,beautiful young ,beautiful young ,beautiful young ,beautiful big ,beautiful young ,beautiful young ,beautiful big ,beautiful big ,beautiful young ,beautiful young ,beautiful young ,beautiful young ,beautiful young ,beautiful big ,beautiful big ,beautiful young ,beautiful big ,beautiful big ,beautiful young ,beautiful young ,beautiful young ,beautiful big ,beautiful young ,beautiful young ,beautiful young ,beautiful young ,beautiful big ,beautiful young ,beautiful young ,beautiful young ,beautiful wooden ,beautiful little ,beautiful little ,beautiful big ,"
dandy,N/A,value,0.729230769230769,N/A,0.0,0.5,0.5,0.5,not in input,2,,"handy dandy ,"
sad,7,human,0.567777777777778,lexical,0.25287245636112909,0.0012359619140625,0.28536712730089747,0.032494670939768371,"[0.8125, 0.26911174030420754, 0.57542635148482257]",2,"sad little ,sad old ,fair sad ,sad old ,sad old ,sad old ,sad old ,","big sad ,big sad ,big sad ,little sad ,"
high,22,location,0.428181818181818,lexical,0.095203536319852233,0.32499999999999996,0.75826350860988323,0.663059972290031,"[0.675, 0.24173649139011677, 0.336940027709969]",2,"large high ,good high ,high high ,first high ,high high ,high high ,sorry high ,good high ,good high ,high good ,high old ,high good ,high wooden ,high old ,high smooth ,high wooden ,high smooth ,high good ,high old ,","wee high ,"
dear,N/A,value,0.61,N/A,0.0,0.5,0.5,0.5,not in input,2,,"dear old ,"
sharp,9,physical,0.417272727272727,lexical,0.052716172450435139,0.49500000000000005,0.49894629175944838,0.44623011930901324,"[0.45, 0.47704669696370944, 0.33603372192583814]",2,"nice sharp ,short sharp ,short sharp ,short sharp ,short sharp ,sharp brown ,sharp yellow ,sharp short ,sharp fresh ,","little sharp ,sharp little ,"
pink,7,color,0.1075,sub,-0.36347978912737655,0.28770023584365845,0.49096052009273916,0.85444030922011571,"[0.1875, 0.11180614999670771, 0.02587739514058076]",2,"little pink ,nice pink ,new pink ,bright pink ,little pink ,little pink ,pink old ,","fun pink ,little pink ,fluffy pink ,little pink ,fluffy pink ,purple pink ,"
huge,64,dimension,0.624285714285714,lexical,0.001262583426621347,0.0020670979574788362,0.052353831303847652,0.051091247877226305,"[0.8515625, 0.64273867179725341, 0.64525973595170172]",2,"huge strong ,huge large ,big huge ,huge great ,great huge ,great huge ,huge big ,huge green ,great huge ,huge gigantic ,huge back ,huge long ,huge long ,huge big ,big huge ,huge big ,huge huge ,huge great ,huge long ,big huge ,huge great ,huge new ,huge great ,huge hot ,huge great ,huge new ,huge new ,huge old ,huge new ,huge red ,huge new ,huge new ,huge yellow ,huge blue ,huge brown ,first huge ,huge brown ,huge new ,huge bad ,huge new ,huge old ,huge new ,huge new ,huge new ,huge wooden ,great huge ,huge green ,huge blue ,huge new ,huge wooden ,huge old ,huge purple ,huge wooden ,open huge ,huge new ,huge green ,huge new ,huge yellow ,huge new ,huge red ,huge yellow ,huge purple ,huge green ,","huge dirty ,big huge ,big huge ,big huge ,pretty huge ,"
itsy,N/A,dimension,0.656666666666667,N/A,0.0,0.5,0.5,0.5,not in input,2,,"itsy bitsy ,"
cross,1,human,0.477142857142857,input,-0.13933904347335938,0.421875,0.15897080306671432,0.2983098465400737,"[0.75, 0.26929403250213829, 0.41081650108559775]",2,"cross last ,","cross next ,cross next ,green cross ,"
hot,22,physical,0.403,input,-0.11006039608508457,0.19001178639019092,0.039127134019788415,0.14918753010487298,"[0.2826086956521739, 0.47700732334894769, 0.31648743154977899]",2,"long hot ,fluffy hot ,fluffy hot ,red hot ,good hot ,nice hot ,red hot ,dry hot ,good hot ,red hot ,good hot ,red hot ,nice hot ,long hot ,long hot ,huge hot ,hot soft ,hot wooden ,hot new ,hot brown ,hot new ,hot brown ,","nice hot ,nice hot ,little hot ,little hot ,mean hot ,"
quick,13,speed,0.561111111111111,lexical,0.049294494489061008,0.140625,0.2380539656777465,0.1887594711886855,"[0.625, 0.5120922570016474, 0.56553542009884683]",2,"little quick ,quick slick ,quick rough ,final quick ,quick little ,quick quick ,new quick ,quick quick ,nice quick ,quick little ,quick good ,","wee quick ,pretty quick ,"
silly,39,human,0.655,lexical,0.23457241436350929,0.004060546874999996,0.43086037761056162,0.19628796324705233,"[0.9625, 0.26813462937247901, 0.69265357402631755]",2,"silly little ,silly little ,silly old ,silly little ,silly old ,silly little ,silly little ,silly old ,silly little ,silly little ,silly new ,silly old ,silly old ,old silly ,silly old ,silly little ,silly old ,silly little ,silly old ,silly little ,silly old ,silly old ,silly old ,silly old ,silly old ,silly old ,silly old ,silly old ,silly old ,silly old ,silly old ,silly old ,silly old ,silly old ,silly old ,silly old ,silly old ,silly old ,silly old ,","pretty silly ,pretty silly ,silly last ,"
