adj,freq,class,subjectivity,best performing,difference lex-sub,input_score,lexical_score,sub_score,p2exp_d,age,input strings,output strings
plain,19,value,0.571428571428571,sub,-0.3037657455648618,0.074999999999999956,0.12068851810327774,0.42445426366813954,"[0.925, 0.87931148189672226, 0.57554573633186046]",2,"plain old ,plain white ,poor plain ,plain white ,plain brown ,plain old ,plain old ,plain old ,plain old ,plain brown ,plain brown ,plain wooden ,plain wooden ,plain brown ,plain blue ,plain red ,plain brown ,plain red ,plain green ,","just plain ,"
smooth,19,physical,0.59875,input,0.14489217173382574,0.77500000000000002,0.52298357844753673,0.378091406713711,"[0.225, 0.47701642155246321, 0.621908593286289]",2,"nice smooth ,nice smooth ,smooth green ,heavy smooth ,smooth purple ,perfect smooth ,clean smooth ,smooth blue ,good smooth ,soft smooth ,white smooth ,high smooth ,square smooth ,new smooth ,large smooth ,high smooth ,good smooth ,smooth red ,orange smooth ,","nice smooth ,"
grey,N/A,color,0.2810714285714285,N/A,0.0,0.25,0.25,0.25,not in input,2,,"old grey ,little grey ,"
slippery,N/A,physical,0.568888888888889,N/A,0.0,0.5,0.5,0.5,not in input,2,,"slippery little ,"
dirty,36,physical,0.504,lexical,0.043807413055450634,0.02089184740093427,0.21237253515001395,0.16856512209456331,"[0.9594594594594594, 0.47696476964769646, 0.43201797871637254]",2,"dirty rotten ,dirty little ,dirty brown ,dirty empty ,dirty horrible ,dirty little ,dirty little ,dirty little ,dirty yellow ,dirty little ,big dirty ,dirty little ,dirty old ,dirty old ,dirty brown ,dirty old ,dirty old ,dirty rotten ,dirty old ,dirty old ,dirty red ,dirty old ,dirty old ,dirty blue ,dirty old ,dirty old ,dirty old ,dirty old ,dirty yellow ,dirty old ,dirty red ,dirty brown ,dirty old ,dirty old ,dirty old ,dirty old ,","little dirty ,just dirty ,dirty rotten ,dirty rotten ,dirty rotten ,dirty rotten ,"
fun,1,value,0.872857142857143,lexical,0.00295945846945684,0.0010128000285476446,0.0030036547981735998,4.4196328716759604e-05,"[0.25, 0.87841305349036125, 0.94019343377853803]",2,"good fun ,","fun little ,fun little ,fun old ,fun little ,big fun ,nice fun ,big fun ,fun little ,happy fun ,fun little ,pretty fun ,fun little ,fun old ,fun last ,fun little ,fun big ,pretty fun ,super fun ,"
happy,12,human,0.43,input,-0.00010636593700901583,0.15298674770076429,6.9689754117037619e-06,0.0001133349124207196,"[0.7307692307692307, 0.26895960993608747, 0.34565460894774991]",2,"happy healthy ,happy third ,happy new ,happy full ,big happy ,happy new ,big happy ,happy new ,nice happy ,happy new ,happy new ,happy old ,","big happy ,happy third ,happy third ,happy third ,happy third ,happy third ,happy third ,happy third ,happy third ,happy third ,happy third ,happy third ,happy fun ,next happy ,"
beautiful,45,value,0.935714285714286,lexical,0.14589624597423009,9.1179927470521786e-05,0.15071371130652703,0.0048174653322969295,"[0.9888888888888889, 0.88061676924095034, 0.96684534445106218]",2,"beautiful white ,beautiful old ,beautiful old ,beautiful green ,beautiful white ,beautiful big ,beautiful little ,beautiful little ,beautiful little ,beautiful old ,beautiful beautiful ,beautiful little ,beautiful big ,beautiful blue ,beautiful old ,beautiful old ,beautiful blue ,beautiful brown ,beautiful new ,beautiful new ,beautiful old ,beautiful old ,beautiful small ,beautiful brown ,beautiful yellow ,beautiful red ,beautiful red ,beautiful soft ,beautiful new ,beautiful small ,beautiful small ,beautiful old ,beautiful new ,beautiful old ,beautiful soft ,beautiful soft ,beautiful blue ,beautiful purple ,beautiful soft ,beautiful red ,beautiful red ,beautiful old ,beautiful old ,beautiful old ,","beautiful oval ,beautiful little ,beautiful black ,beautiful fresh ,beautiful little ,beautiful oval ,beautiful oval ,beautiful green ,beautiful green ,beautiful little ,beautiful big ,beautiful big ,beautiful big ,beautiful fresh ,beautiful waterproof ,big beautiful ,nice beautiful ,beautiful pink ,nice beautiful ,nice beautiful ,beautiful new ,beautiful long ,"
weensie,N/A,dimension,0.763125,N/A,0.0,0.5,0.5,0.5,not in input,2,,"eensie weensie ,"
high,22,location,0.428181818181818,lexical,0.1225056772103239,0.0036259082031249975,0.25066908771376123,0.12816341050343732,"[0.675, 0.24173649139011677, 0.336940027709969]",2,"large high ,good high ,high high ,first high ,high high ,high high ,sorry high ,good high ,good high ,high good ,high old ,high good ,high wooden ,high old ,high smooth ,high wooden ,high smooth ,high good ,high old ,","big high ,big high ,big high ,big high ,big high ,"
tiny,116,dimension,0.414444444444444,sub,-0.091135966138965366,8.0262364526157386e-05,7.79665499117615e-07,0.091136745804464486,"[0.5619469026548672, 0.64373037611062867, 0.32727637116707864]",2,"little tiny ,little tiny ,tiny little ,little tiny ,little tiny ,little tiny ,tiny little ,tiny little ,little tiny ,little tiny ,tiny little ,tiny little ,little tiny ,little tiny ,short tiny ,tiny little ,little tiny ,little tiny ,little tiny ,little tiny ,little tiny ,tiny little ,little tiny ,tiny little ,tiny tiny ,tiny little ,little tiny ,tiny back ,tiny little ,little tiny ,little tiny ,tiny little ,little tiny ,tiny little ,tiny cozy ,tiny little ,tiny tiny ,tiny tiny ,tiny little ,tiny little ,tiny little ,little tiny ,tiny little ,little tiny ,little tiny ,little tiny ,tiny little ,tiny little ,tiny little ,tiny little ,little tiny ,little tiny ,little tiny ,tiny little ,tiny tiny ,little tiny ,little tiny ,little tiny ,little tiny ,little tiny ,tiny little ,little tiny ,little tiny ,little tiny ,tiny little ,little tiny ,little tiny ,little tiny ,tiny little ,black tiny ,tiny little ,tiny little ,little tiny ,little tiny ,tiny little ,tiny blue ,tiny little ,little tiny ,tiny little ,tiny little ,tiny wooden ,tiny blue ,tiny red ,tiny yellow ,tiny green ,tiny yellow ,tiny blue ,tiny old ,tiny yellow ,tiny blue ,little tiny ,tiny hard ,tiny blue ,special tiny ,tiny red ,little tiny ,tiny wooden ,tiny wooden ,little tiny ,tiny blue ,first tiny ,first tiny ,tiny wooden ,tiny wooden ,tiny red ,tiny hard ,tiny red ,tiny old ,tiny wooden ,new tiny ,tiny blue ,tiny red ,","little tiny ,little tiny ,little tiny ,tiny little ,little tiny ,tiny little ,tiny little ,little tiny ,little tiny ,tiny little ,little tiny ,tiny green ,little tiny ,little tiny ,tiny little ,tiny little ,tiny little ,little tiny ,little tiny ,little tiny ,little tiny ,little tiny ,little tiny ,little tiny ,little tiny ,little tiny ,tiny little ,little tiny ,little tiny ,little tiny ,teeny tiny ,little tiny ,little tiny ,little tiny ,little tiny ,little tiny ,little tiny ,tiny light ,little tiny ,"
sharp,9,physical,0.417272727272727,sub,-0.14101297503787136,0.55000000000000004,0.52295330303629051,0.66396627807416186,"[0.45, 0.47704669696370944, 0.33603372192583814]",2,"nice sharp ,short sharp ,short sharp ,short sharp ,short sharp ,sharp brown ,sharp yellow ,sharp short ,sharp fresh ,","little sharp ,"
pink,7,color,0.1075,input,0.19094136236407191,0.371337890625,0.26460769589422667,0.073666333530154754,"[0.1875, 0.11180614999670771, 0.02587739514058076]",2,"little pink ,nice pink ,new pink ,bright pink ,little pink ,little pink ,pink old ,","pink tubby ,nice pink ,beautiful pink ,"
huge,64,dimension,0.624285714285714,lexical,0.0025274342478194822,0.0081320743146964525,0.16088025210574666,0.15835281785792718,"[0.8515625, 0.64273867179725341, 0.64525973595170172]",2,"huge strong ,huge large ,big huge ,huge great ,great huge ,great huge ,huge big ,huge green ,great huge ,huge gigantic ,huge back ,huge long ,huge long ,huge big ,big huge ,huge big ,huge huge ,huge great ,huge long ,big huge ,huge great ,huge new ,huge great ,huge hot ,huge great ,huge new ,huge new ,huge old ,huge new ,huge red ,huge new ,huge new ,huge yellow ,huge blue ,huge brown ,first huge ,huge brown ,huge new ,huge bad ,huge new ,huge old ,huge new ,huge new ,huge new ,huge wooden ,great huge ,huge green ,huge blue ,huge new ,huge wooden ,huge old ,huge purple ,huge wooden ,open huge ,huge new ,huge green ,huge new ,huge yellow ,huge new ,huge red ,huge yellow ,huge purple ,huge green ,","big huge ,big huge ,big huge ,huge big ,huge wooden ,huge wooden ,huge wooden ,huge big ,great huge ,big huge ,"
waterproof,N/A,physical,0.192307692307692,N/A,0.0,0.5,0.5,0.5,not in input,2,,"beautiful waterproof ,"
hot,22,physical,0.403,sub,-0.12270196768159979,0.16845220966180877,0.057404492972337753,0.18010646065393754,"[0.2826086956521739, 0.47700732334894769, 0.31648743154977899]",2,"long hot ,fluffy hot ,fluffy hot ,red hot ,good hot ,nice hot ,red hot ,dry hot ,good hot ,red hot ,good hot ,red hot ,nice hot ,long hot ,long hot ,huge hot ,hot soft ,hot wooden ,hot new ,hot brown ,hot new ,hot brown ,","hot last ,hot last ,nice hot ,nice hot ,nice hot ,nice hot ,nice hot ,hot last ,hot last ,hot last ,nice hot ,nice hot ,nice hot ,nice hot ,nice hot ,hot last ,nice hot ,hot last ,nice hot ,nice hot ,fresh hot ,fresh hot ,"
grand,35,value,0.747142857142857,input,0.034564800740202295,0.90277777777777779,0.88011367391448025,0.84554887317427796,"[0.9027777777777778, 0.88011367391448025, 0.84554887317427796]",2,"grand old ,grand old ,awful grand ,awful grand ,grand great ,grand last ,grand last ,little grand ,grand old ,grand old ,grand old ,grand old ,grand old ,grand old ,grand wooden ,grand old ,grand old ,grand old ,grand old ,grand old ,grand old ,grand old ,grand old ,grand old ,grand old ,grand old ,grand old ,grand old ,grand old ,grand old ,grand old ,grand old ,grand old ,grand old ,grand old ,","grand old ,"
silly,39,human,0.655,input,-0.42451894465383855,0.96250000000000002,0.26813462937247901,0.69265357402631755,"[0.9625, 0.26813462937247901, 0.69265357402631755]",2,"silly little ,silly little ,silly old ,silly little ,silly old ,silly little ,silly little ,silly old ,silly little ,silly little ,silly new ,silly old ,silly old ,old silly ,silly old ,silly little ,silly old ,silly little ,silly old ,silly little ,silly old ,silly old ,silly old ,silly old ,silly old ,silly old ,silly old ,silly old ,silly old ,silly old ,silly old ,silly old ,silly old ,silly old ,silly old ,silly old ,silly old ,silly old ,silly old ,","silly green ,"
yucky,N/A,value,0.711666666666667,N/A,0.0,0.25,0.25,0.25,not in input,2,,"yucky old ,yucky old ,"
nice,321,value,0.725833333333333,lexical,0.054233706379578743,2.4875798429897e-06,0.05423390335448499,1.9697490624662964e-07,"[0.9828125, 0.89504773679510952, 0.77780067312315404]",2,"nice clean ,nice little ,nice little ,nice ugly ,nice little ,nice little ,nice wide ,nice shiny ,nice little ,nice flat ,nice fancy ,nice smooth ,nice little ,nice cold ,nice clean ,nice clean ,nice wide ,nice white ,nice yellow ,nice cozy ,nice little ,nice little ,nice warm ,nice little ,nice shiny ,nice little ,nice clear ,nice clear ,nice soft ,nice young ,nice little ,nice long ,nice little ,nice odd ,nice red ,nice bright ,nice gentle ,nice neat ,nice little ,nice little ,nice little ,nice little ,nice little ,nice little ,nice heavy ,nice heavy ,nice little ,nice little ,nice little ,nice little ,nice little ,nice little ,nice little ,nice little ,nice little ,nice little ,nice little ,nice little ,nice heavy ,nice green ,nice green ,nice little ,nice fresh ,nice fresh ,nice little ,nice bright ,nice old ,nice gentle ,nice fresh ,nice little ,nice tidy ,nice brown ,nice little ,nice big ,nice soft ,good nice ,nice new ,nice tidy ,nice clean ,nice little ,nice clean ,nice gentle ,nice bright ,nice little ,nice little ,nice sharp ,nice little ,nice little ,nice little ,nice open ,nice little ,nice little ,nice old ,nice little ,nice little ,nice little ,nice little ,nice new ,nice big ,nice little ,nice little ,nice new ,nice quiet ,nice little ,nice little ,nice little ,nice quiet ,nice nice ,nice big ,nice warm ,nice little ,nice neat ,nice young ,nice little ,nice little ,nice hot ,nice little ,nice big ,nice soft ,nice empty ,nice little ,nice little ,nice big ,nice young ,nice tidy ,nice tidy ,nice new ,nice little ,nice big ,jolly nice ,nice old ,nice lazy ,nice little ,nice old ,nice old ,nice little ,nice little ,nice little ,nice big ,nice proper ,nice soft ,nice little ,nice little ,nice chinese ,nice little ,nice little ,nice white ,nice little ,nice little ,nice fresh ,nice quiet ,nice healthy ,nice warm ,nice little ,nice clean ,nice pretty ,nice little ,nice old ,nice old ,nice long ,nice little ,nice little ,nice little ,nice little ,nice little ,nice little ,nice big ,nice little ,nice crisp ,nice little ,nice little ,nice little ,nice little ,nice old ,nice little ,nice thick ,nice thick ,nice little ,nice bright ,nice little ,nice little ,nice yellow ,nice little ,nice little ,nice little ,nice little ,nice thick ,nice big ,nice little ,nice cold ,good nice ,nice pink ,nice new ,nice fresh ,nice big ,nice little ,nice thick ,nice thick ,nice old ,nice warm ,nice little ,nice thick ,nice fresh ,nice little ,nice old ,nice old ,nice little ,nice little ,nice little ,nice old ,nice old ,nice little ,nice little ,nice little ,nice big ,nice little ,nice posh ,nice clean ,nice big ,nice little ,nice new ,nice good ,nice little ,nice big ,nice little ,nice little ,nice little ,nice new ,nice small ,nice quick ,nice fresh ,nice new ,nice soft ,nice hard ,nice little ,nice long ,nice big ,nice big ,nice big ,nice new ,nice little ,nice happy ,nice little ,nice wooden ,nice little ,nice little ,nice little ,nice square ,nice big ,nice little ,nice little ,nice low ,nice low ,nice little ,nice big ,nice little ,nice smooth ,nice big ,nice young ,nice young ,nice young ,nice young ,nice little ,nice nice ,nice hot ,nice clean ,nice smart ,nice little ,nice tall ,nice little ,nice little ,nice red ,nice big ,nice little ,nice little ,nice little ,nice young ,nice little ,nice gentle ,nice little ,nice clean ,nice little ,nice clean ,nice little ,nice little ,nice little ,wicked nice ,dead nice ,nice warm ,nice little ,nice little ,nice fresh ,nice new ,nice new ,nice long ,nice big ,nice big ,nice big ,nice old ,nice old ,nice long ,nice fresh ,nice big ,nice big ,nice old ,nice old ,nice new ,nice big ,nice blue ,nice big ,nice brown ,nice new ,nice fresh ,nice old ,nice old ,nice old ,nice old ,nice old ,nice old ,","nice cool ,nice big ,nice little ,nice big ,nice big ,nice soft ,nice little ,nice bright ,nice teeny ,nice soft ,nice little ,nice warm ,nice yellow ,nice bright ,nice green ,nice wooden ,jolly nice ,nice little ,nice little ,jolly nice ,jolly nice ,jolly nice ,nice wooden ,nice little ,nice bright ,jolly nice ,nice little ,nice yellow ,nice fresh ,nice hot ,nice big ,nice wooden ,nice hot ,nice hot ,nice hot ,nice big ,nice little ,nice wooden ,nice hot ,jolly nice ,nice little ,nice hot ,nice little ,nice hot ,nice hot ,nice hot ,nice hot ,nice smart ,nice smart ,nice smooth ,nice clean ,nice hot ,nice warm ,nice little ,nice little ,nice hot ,nice blue ,nice little ,nice soft ,nice smart ,nice little ,nice pink ,nice new ,nice little ,nice little ,nice little ,nice cozy ,nice round ,nice fun ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice little ,nice green ,nice green ,nice beautiful ,awful nice ,nice flat ,nice white ,nice little ,nice little ,nice little ,nice pretty ,nice little ,nice little ,nice little ,nice little ,nice little ,nice long ,nice beautiful ,nice warm ,nice beautiful ,nice soft ,nice soft ,nice little ,nice big ,nice quiet ,nice little ,nice big ,nice clean ,nice hot ,nice brown ,nice long ,nice long ,nice long ,nice little ,nice comfy ,nice little ,nice little ,nice long ,nice little ,nice little ,pretty nice ,nice little ,pretty nice ,pretty nice ,pretty nice ,nice little ,nice new ,pretty nice ,nice long ,nice little ,nice little ,nice little ,pretty nice ,nice little ,nice little ,nice new ,nice little ,nice little ,nice little ,nice dutch ,nice sweet ,pretty nice ,nice yellow ,"
poor,129,value,0.53,input,0.047022403933664775,0.90678719364452809,0.047022426588768172,2.265510339422756e-08,"[0.99609375, 0.88489593789734322, 0.49454594124339157]",2,"poor little ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor poor ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor sorry ,poor old ,poor old ,poor old ,poor poor ,poor old ,poor old ,poor plain ,poor old ,poor old ,poor old ,poor little ,poor little ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor little ,poor little ,poor little ,poor little ,poor old ,poor little ,poor little ,poor old ,poor old ,poor old ,poor old ,poor little ,poor old ,poor old ,poor old ,poor little ,poor old ,poor old ,poor little ,poor little ,poor old ,poor old ,poor old ,poor little ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor brown ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,poor old ,","poor little ,poor little ,poor little ,poor little ,poor little ,poor little ,poor little ,poor little ,poor little ,poor little ,poor little ,poor little ,poor little ,poor little ,poor little ,poor little ,poor little ,poor little ,poor little ,poor little ,poor little ,poor old ,poor old ,poor little ,poor old ,"
neat,11,value,0.582727272727273,sub,-0.043979623958236583,0.02780914306640625,0.00013728029507660593,0.044116904253313188,"[0.625, 0.87891165425917384, 0.58297648066407537]",2,"neat little ,little neat ,neat little ,neat final ,nice neat ,nice neat ,little neat ,neat little ,neat new ,neat small ,neat brown ,","neat little ,pretty neat ,pretty neat ,pretty neat ,pretty neat ,pretty neat ,"
bald,3,physical,0.182222222222222,sub,-0.3881539980256663,0.125,0.52293517604475159,0.9110891740704179,"[0.875, 0.47706482395524846, 0.088910825929582105]",2,"bald old ,bald old ,bald old ,","little bald ,"
vicious,2,human,0.642142857142857,input,-0.29409242611685465,0.57870370370370383,0.019522403497420446,0.31361482961427511,"[0.8333333333333334, 0.26926367046127525, 0.67941040994933211]",2,"vicious old ,vicious new ,","vicious rough ,vicious rough ,vicious rough ,"
mad,7,human,0.554285714285714,input,-0.29235530387831704,0.9285714285714286,0.26911174030420754,0.56146704418252458,"[0.9285714285714286, 0.26911174030420754, 0.56146704418252458]",2,"mad crazy ,mad mad ,mad bad ,mad old ,mad bad ,mad old ,","mad last ,"
tall,16,dimension,0.675882352941176,lexical,0.004363200138523214,0.00036990961061571736,0.0058940493593086238,0.0015308492207854096,"[0.7941176470588235, 0.64183532203836768, 0.72648164018722394]",2,"big tall ,white tall ,tall thin ,tall thin ,nice tall ,tall old ,tall red ,tall wooden ,tall old ,tall wooden ,tall wooden ,tall red ,tall old ,tall old ,tall red ,tall wooden ,","big tall ,thin tall ,thin tall ,long tall ,big tall ,"
fierce,4,human,0.71,lexical,0.49055486079115385,0.099999999999999978,0.73079707760152701,0.24024221681037317,"[0.9, 0.26920292239847299, 0.75975778318962683]",2,"fierce old ,fierce old ,fierce old ,fierce old ,","big fierce ,"
short,52,dimension,0.54,sub,-0.040614355927888535,0.44656065088757396,0.45938079806094967,0.4999951539888382,"[0.33653846153846156, 0.64251175730277543, 0.50155660064913554]",2,"speedy short ,white short ,good short ,little short ,short dark ,short tiny ,flat short ,old short ,good short ,short sharp ,short sharp ,short sharp ,short sharp ,brilliant short ,good short ,short short ,little short ,final short ,little short ,short brown ,regular short ,short wooden ,perfect short ,american short ,new short ,strong short ,short brown ,black short ,sharp short ,short wooden ,last short ,good short ,long short ,small short ,last short ,short wooden ,short brown ,short brown ,next short ,short red ,good short ,new short ,odd short ,short wooden ,hard short ,next short ,short hard ,dark short ,new short ,delicate short ,clever short ,","little short ,short long ,"
third,16,temporal,0.180833333333333,sub,-0.32394223081875162,2.8171524711208871e-08,0.071469361786052149,0.3954115926048038,"[0.7941176470588235, 0.21326389346693916, 0.080888654492715401]",2,"third great ,happy third ,third last ,big third ,third white ,third last ,third little ,third wise ,third wise ,third open ,third open ,second third ,third big ,third bad ,third big ,third old ,","happy third ,happy third ,happy third ,happy third ,happy third ,happy third ,happy third ,happy third ,happy third ,happy third ,happy third ,"
light,27,physical,0.562,lexical,0.073629127613653644,0.093015442784256538,0.39142531165894878,0.31779618404529514,"[0.8035714285714286, 0.47699214365881032, 0.56823133293721528]",2,"light brown ,light brown ,odd light ,light little ,central light ,little light ,little light ,little light ,light blue ,light fresh ,light blue ,light green ,light yellow ,light brown ,light wooden ,light blue ,light red ,light fresh ,light blue ,light green ,light red ,light purple ,light green ,light green ,light blue ,light green ,light blue ,","orange light ,light last ,tiny light ,"
hungry,2,human,0.473333333333333,input,-0.14094887148779367,0.83333333333333337,0.26926367046127525,0.41021254194906892,"[0.8333333333333334, 0.26926367046127525, 0.41021254194906892]",2,"hungry last ,hungry little ,","hungry little ,"
green,149,color,0.208461538461538,input,-0.00026614693181883334,0.098776083947668264,0.00022927509662717236,0.00049542202844600567,"[0.03, 0.10440850835402268, 0.095282828960611951]",2,"large green ,big green ,big green ,big green ,big green ,dark green ,beautiful green ,nice green ,nice green ,huge green ,little green ,little green ,big green ,green last ,red green ,big green ,strong green ,great green ,pale green ,dark green ,dark green ,quiet green ,fresh green ,crisp green ,long green ,smooth green ,thin green ,little green ,pale green ,final green ,green plastic ,dark green ,tiny green ,dark green ,little green ,small green ,fresh green ,small green ,young green ,proper green ,new green ,gorgeous green ,small green ,fat green ,fresh green ,delicate green ,green wooden ,mexican green ,mexican green ,bright green ,perfect green ,little green ,fresh green ,fresh green ,bright green ,round green ,cool green ,good green ,fresh green ,fresh green ,pale green ,famous green ,dark green ,blue green ,dark green ,new green ,light green ,green wooden ,bright green ,bright green ,shiny green ,cold green ,brilliant green ,long green ,wild green ,fresh green ,dark green ,great green ,good green ,thick green ,pale green ,dark green ,huge green ,smart green ,first green ,long green ,fresh green ,second green ,big green ,thick green ,little green ,huge green ,thick green ,good green ,soft green ,thick green ,pale green ,dark green ,soft green ,small green ,dark green ,thin green ,thick green ,long green ,light green ,little green ,dark green ,fresh green ,dark green ,dark green ,little green ,little green ,little green ,dark green ,huge green ,long green ,american green ,little green ,brilliant green ,bright green ,crisp green ,bright green ,dark green ,bright green ,bright green ,bright green ,light green ,bright green ,bright green ,light green ,bright green ,delicate green ,dark green ,big green ,ugly green ,small green ,small green ,small green ,young green ,small green ,light green ,pale green ,plain green ,bright green ,gentle green ,delicate green ,fresh green ,little green ,little green ,","little green ,silly green ,big green ,nice green ,big green ,pretty green ,pretty green ,little green ,special green ,big green ,beautiful green ,beautiful green ,pretty green ,little green ,nice green ,nice green ,nice green ,nice green ,little green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,little green ,nice green ,nice green ,nice green ,tiny green ,fresh green ,nice green ,nice green ,nice green ,nice green ,nice green ,little green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,little green ,little green ,nice green ,nice green ,little green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,nice green ,little green ,nice green ,nice green ,nice green ,nice green ,nice green ,yellow green ,yellow green ,good green ,big green ,little green ,"
clean,26,physical,0.589230769230769,input,0.026869435664923679,0.053947741932415916,0.039131676239667269,0.01226224057474359,"[0.4423076923076923, 0.47699518120007922, 0.58531916298105491]",2,"nice clean ,clean white ,nice clean ,nice clean ,clean dry ,good clean ,nice clean ,nice clean ,clean clean ,clean tidy ,clean tidy ,nice clean ,super clean ,clean white ,nice clean ,nice clean ,good clean ,good clean ,nice clean ,nice clean ,clean soft ,clean smooth ,clean fresh ,clean new ,clean hard ,","white clean ,nice clean ,nice clean ,new clean ,new clean ,"
english,6,nationality,0.191111111111111,lexical,0.087365856870103342,0.9285714285714286,0.99828823490684049,0.91092237803673715,"[0.07142857142857142, 0.0017117650931595234, 0.089077621963262882]",2,"old english ,old english ,old english ,first english ,old english ,proper english ,","good english ,"
fresh,41,age,0.448181818181818,input,-0.0069561075466658406,0.3036614034408725,0.24968183258366591,0.25663794013033175,"[0.45121951219512196, 0.36576493154309148, 0.37396653217805409]",2,"nice fresh ,nice fresh ,nice fresh ,little fresh ,new fresh ,fresh fresh ,nice fresh ,nice fresh ,nice fresh ,nice fresh ,nice fresh ,fresh new ,fresh green ,fresh green ,fresh new ,light fresh ,fresh green ,good fresh ,fresh new ,fresh new ,thick fresh ,fresh green ,fresh green ,good fresh ,fresh green ,fresh green ,fresh green ,nice fresh ,soft fresh ,light fresh ,fresh green ,clean fresh ,delicious fresh ,fresh brown ,sharp fresh ,fresh green ,fresh new ,nice fresh ,last fresh ,fresh green ,","beautiful fresh ,nice fresh ,beautiful fresh ,fresh green ,fresh hot ,fresh hot ,"
weeny,2,dimension,0.77,input,0.0021092501175270489,0.33489797668038418,0.0021202988159743147,1.1048698447265749e-05,"[0.16666666666666666, 0.64157399486740807, 0.85076001842468907]",2,"teeny weeny ,little weeny ,","teeny weeny ,teeny weeny ,teeny weeny ,teeny weeny ,teeny weeny ,teeny weeny ,"
